X	Y	surface	subsurface	Depth
12.5	52	18.94863176	18.61303647	0.33559529
13	52	18.83651643	18.49818399	0.33833244
13.5	52	18.72381275	18.3784166	0.345396144
14	52	18.60919884	18.2537828	0.355416042
14.5	52	18.4915889	18.12424781	0.367341091
15	52	18.37021848	17.98985103	0.380367452
15.5	52	18.24509732	17.85118812	0.393909198
16	52	18.1197214	17.71266025	0.407061156
16.5	52	18.00942431	17.59233151	0.417092798
17	52	17.92220372	17.49956453	0.422639199
17.5	52	17.83947911	17.41280018	0.426678935
18	52	17.75395298	17.32329947	0.43065351
18.5	52	17.66438723	17.22951534	0.434871888
19	52	17.57116114	17.13191044	0.439250699
19.5	52	17.47497499	17.03109658	0.443878409
20	52	17.37659494	16.9277873	0.448807642
-30	52.5	19.02027486	18.69024368	0.330031184
-29.5	52.5	19.08281395	18.75052786	0.332286091
-29	52.5	19.14642579	18.81181911	0.334606681
-28.5	52.5	19.21118147	18.87418699	0.336994482
-28	52.5	19.27716249	18.93771153	0.339450961
-27.5	52.5	19.34446241	19.00248489	0.341977525
-27	52.5	19.39303652	19.04861446	0.344422059
-26.5	52.5	19.49228052	19.14214381	0.350136709
-26	52.5	19.5560687	19.20436539	0.351703305
-25.5	52.5	19.6296362	19.27525299	0.354383216
-25	52.5	19.70745447	19.35531301	0.352141459
-24.5	52.5	19.79117897	19.43844321	0.352735759
-24	52.5	19.87092036	19.51447662	0.356443736
-23.5	52.5	19.95017337	19.58663804	0.363535323
-23	52.5	20.03732261	19.66653627	0.370786345
-22.5	52.5	20.1309155	19.75700943	0.373906075
-22	52.5	20.2243622	19.84733779	0.377024408
-21.5	52.5	20.32466854	19.94505097	0.379617566
-21	52.5	20.42826194	20.0453377	0.382924232
-20.5	52.5	20.53030417	20.14291082	0.387393349
-20	52.5	20.64769751	20.25653233	0.391165184
-19.5	52.5	20.77212316	20.37622168	0.395901484
-19	52.5	20.90260466	20.50251251	0.400092143
-18.5	52.5	21.04055762	20.63577258	0.404785046
-18	52.5	21.18363145	20.77363874	0.409992704
-17.5	52.5	21.33316265	20.91765274	0.41550991
-17	52.5	21.48803362	21.06676742	0.421266203
-16.5	52.5	21.64739349	21.22033644	0.427057054
-16	52.5	21.80217323	21.36877995	0.433393284
-15.5	52.5	21.96693102	21.52744921	0.439481814
-15	52.5	22.13165648	21.68595085	0.445705623
-14.5	52.5	22.29638843	21.84457754	0.451810888
-14	52.5	22.46106611	22.0028468	0.458219306
-13.5	52.5	22.62386635	22.15902831	0.464838036
-13	52.5	22.78462394	22.31318001	0.471443932
-12.5	52.5	22.93592488	22.45784635	0.478078529
-12	52.5	23.08948769	22.60454303	0.484944664
-11.5	52.5	23.23773115	22.74538522	0.492345923
-11	52.5	23.37958731	22.87987778	0.499709529
-10.5	52.5	23.51272592	23.00588527	0.50684065
-10	52.5	23.63722533	23.12233007	0.514895263
-9.5	52.5	23.75085254	23.22687188	0.52398066
-9	52.5	23.85124252	23.31746945	0.533773068
-8.5	52.5	23.93679053	23.3912052	0.545585332
-8	52.5	24.00509226	23.44464597	0.560446289
-7.5	52.5	24.02655982	23.45684921	0.569710611
-7	52.5	23.97712776	23.4114276	0.565700166
-6.5	52.5	23.9071518	23.34001462	0.567137173
-6	52.5	23.81909901	23.24595815	0.573140863
-5.5	52.5	23.71567223	23.13317468	0.582497549
-5	52.5	23.60112316	23.00695208	0.594171076
-4.5	52.5	23.47430078	22.86735309	0.606947693
-4	52.5	23.33887278	22.71875428	0.620118502
-3.5	52.5	23.19648275	22.56345241	0.633030336
-3	52.5	23.04876626	22.40358431	0.645181953
-2.5	52.5	22.89775519	22.24146819	0.656286994
-2	52.5	22.74553888	22.07901481	0.666524074
-1.5	52.5	22.59540661	21.91882596	0.676580642
-1	52.5	22.45161926	21.7639609	0.687658357
-0.5	52.5	22.31804606	21.61680923	0.70123683
0	52.5	22.19433236	21.47749504	0.716837325
0.5	52.5	22.07665138	21.34353855	0.733112829
1	52.5	21.96695589	21.21803215	0.748923744
1.5	52.5	21.85901853	21.09641416	0.762604377
2	52.5	21.75110994	20.9776174	0.773492543
2.5	52.5	21.64193346	20.86100136	0.780932099
3	52.5	21.53086982	20.74639683	0.784472988
3.5	52.5	21.41725818	20.63377374	0.783484442
4	52.5	21.30087789	20.52408867	0.776789222
4.5	52.5	21.18157772	20.41810407	0.763473654
5	52.5	21.05999128	20.31616733	0.743823954
5.5	52.5	20.93763001	20.21853692	0.719093089
6	52.5	20.81604379	20.12509388	0.690949912
6.5	52.5	20.69652217	20.03602559	0.660496575
7	52.5	20.57920959	19.95100539	0.6282042
7.5	52.5	20.46371917	19.86940865	0.594310516
8	52.5	20.3495126	19.79059446	0.558918141
8.5	52.5	20.23630723	19.71398321	0.522324013
9	52.5	20.12367659	19.63880548	0.484871108
9.5	52.5	20.01172203	19.56431545	0.44740658
10	52.5	19.90019068	19.48886566	0.411325023
10.5	52.5	19.78908574	19.41027499	0.378810743
11	52.5	19.67749899	19.3244119	0.353087095
11.5	52.5	19.56498957	19.22800862	0.336980948
12	52.5	19.45182285	19.12193469	0.329888167
12.5	52.5	19.33866029	19.00902751	0.329632788
13	52.5	19.22540208	18.8910168	0.334385283
13.5	52.5	19.1112819	18.76846642	0.342815475
14	52.5	18.99493792	18.64098316	0.353954754
14.5	52.5	18.87502223	18.50799246	0.367029771
15	52.5	18.75013755	18.36872169	0.381415857
15.5	52.5	18.61880195	18.2220652	0.396736746
16	52.5	18.47979784	18.06700894	0.412788894
16.5	52.5	18.35548251	17.92989428	0.425588235
17	52.5	18.28044024	17.85119115	0.429249084
17.5	52.5	18.19767427	17.7644426	0.433231662
18	52.5	18.10817104	17.67050564	0.437665406
18.5	52.5	18.01305907	17.57051905	0.44254002
19	52.5	17.91353414	17.46581844	0.447715704
19.5	52.5	17.81067705	17.35742469	0.453252359
20	52.5	17.70542983	17.24624194	0.459187887
-30	53	19.17192535	18.84092532	0.331000032
-29.5	53	19.23512648	18.90201223	0.333114253
-29	53	19.29940053	18.96410423	0.3352963
-28.5	53	19.36482069	19.02727212	0.337548563
-28	53	19.45348073	19.1123238	0.341156925
-27.5	53	19.51991972	19.17637266	0.343547068
-27	53	19.56867144	19.22277898	0.345892458
-26.5	53	19.6394435	19.29085489	0.348588606
-26	53	19.70472218	19.35444886	0.350273318
-25.5	53	19.77983837	19.42677726	0.353061105
-25	53	19.85957213	19.50857425	0.350997882
-24.5	53	19.94484298	19.59314075	0.351702226
-24	53	20.03144031	19.67446918	0.356971132
-23.5	53	20.11123155	19.74718623	0.364045326
-23	53	20.19819448	19.82877143	0.369423049
-22.5	53	20.29242799	19.91974209	0.372685903
-22	53	20.38640237	20.01047711	0.375925261
-21.5	53	20.48709028	20.10844014	0.378650138
-21	53	20.59174407	20.20863856	0.383105512
-20.5	53	20.69348007	20.30598593	0.387494143
-20	53	20.81093087	20.41969164	0.391239226
-19.5	53	20.93490886	20.53921027	0.395698592
-19	53	21.06675206	20.66641253	0.400339525
-18.5	53	21.2073219	20.80219018	0.405131717
-18	53	21.35174005	20.94100653	0.410733512
-17.5	53	21.50310265	21.08631804	0.416784611
-17	53	21.66024431	21.23716901	0.423075302
-16.5	53	21.82216364	21.39270414	0.429459499
-16	53	21.97965051	21.54319713	0.436453386
-15.5	53	22.14602502	21.70268614	0.443338888
-15	53	22.31355276	21.86318725	0.450365515
-14.5	53	22.48125065	22.02391826	0.457332385
-14	53	22.64902532	22.18433452	0.464690801
-13.5	53	22.81503786	22.3426933	0.472344561
-13	53	22.97924065	22.4991391	0.480101549
-12.5	53	23.13528995	22.64739145	0.4878985
-12	53	23.29255383	22.79639549	0.496158344
-11.5	53	23.44451636	22.9394522	0.505064158
-11	53	23.5896003	23.07568909	0.513911213
-10.5	53	23.72682011	23.20383839	0.522981718
-10	53	23.85438935	23.32153456	0.532854789
-9.5	53	23.97030006	23.42662597	0.543674082
-9	53	24.07179781	23.51677394	0.555023864
-8.5	53	24.15625527	23.58870581	0.567549461
-8	53	24.21744936	23.63700418	0.580445179
-7.5	53	24.23542979	23.64772293	0.587706857
-7	53	24.20337587	23.61616099	0.58721488
-6.5	53	24.14329276	23.55580175	0.587491003
-6	53	24.06399991	23.47350648	0.590493435
-5.5	53	23.96941211	23.37331434	0.596097763
-5	53	23.86350329	23.25968253	0.603820761
-4.5	53	23.74575209	23.13304766	0.612704428
-4	53	23.61938249	22.99701041	0.622372088
-3.5	53	23.48636604	22.8541441	0.63222194
-3	53	23.348472	22.70656016	0.641911845
-2.5	53	23.2076521	22.55635429	0.651297806
-2	53	23.06615965	22.40563207	0.660527574
-1.5	53	22.92654989	22.25648376	0.670066137
-1	53	22.79162388	22.11103561	0.680588274
-0.5	53	22.66380041	21.97087513	0.692925282
0	53	22.54272381	21.83629311	0.706430699
0.5	53	22.42502267	21.70453882	0.720483852
1	53	22.31566893	21.58117757	0.734491356
1.5	53	22.20860214	21.46132947	0.747272678
2	53	22.10239557	21.34417345	0.75822212
2.5	53	21.99588003	21.22927364	0.766606389
3	53	21.88832034	21.11637226	0.771948076
3.5	53	21.77896666	21.00578461	0.773182056
4	53	21.66676029	20.89834362	0.768416671
4.5	53	21.55100969	20.79568482	0.755324867
5	53	21.43202885	20.69802426	0.734004594
5.5	53	21.31166107	20.6047359	0.706925173
6	53	21.19175374	20.51518978	0.676563959
6.5	53	21.07326557	20.42915797	0.644107602
7	53	20.95655263	20.34628119	0.610271443
7.5	53	20.84157237	20.26623528	0.575337087
8	53	20.72807935	20.18859985	0.539479501
8.5	53	20.61591799	20.11292453	0.502993458
9	53	20.50482715	20.03871407	0.466113078
9.5	53	20.39481918	19.96535017	0.429469014
10	53	20.2859308	19.89197852	0.39395228
10.5	53	20.17784015	19.81666114	0.361179016
11	53	20.06929531	19.73383888	0.335456431
11.5	53	19.95763302	19.63403966	0.323593361
12	53	19.84432249	19.52263161	0.32169088
12.5	53	19.73123481	19.40623314	0.325001679
13	53	19.61819353	19.28621777	0.331975761
13.5	53	19.50448518	19.16264959	0.341835589
14	53	19.38876247	19.03479025	0.353972216
14.5	53	19.26973434	18.90190167	0.367832674
15	53	19.14604666	18.76316607	0.38288059
15.5	53	19.01675245	18.61814566	0.398606784
16	53	18.88430387	18.47020844	0.414095428
16.5	53	18.76532177	18.33908448	0.426237286
17	53	18.66946592	18.23612664	0.433339278
17.5	53	18.57536884	18.13641808	0.438950762
18	53	18.47656016	18.03200586	0.444554302
18.5	53	18.37281247	17.92247861	0.450333864
19	53	18.26497527	17.8085304	0.456444864
19.5	53	18.15408205	17.69116149	0.462920556
20	53	18.04101515	17.57120182	0.469813337
-30	53.5	19.32604716	18.99484998	0.331197179
-29.5	53.5	19.38972478	19.05642784	0.333296937
-29	53.5	19.45447282	19.1190098	0.335463019
-28.5	53.5	19.54336663	19.20446064	0.338905993
-28	53.5	19.60897912	19.26776727	0.341211845
-27.5	53.5	19.67593308	19.33234667	0.343586413
-27	53.5	19.72528312	19.37936728	0.345915841
-26.5	53.5	19.79657912	19.44799115	0.348587971
-26	53.5	19.86256647	19.51228511	0.350281362
-25.5	53.5	19.93819817	19.58514897	0.353049198
-25	53.5	20.02501901	19.67225234	0.35276667
-24.5	53.5	20.11054341	19.75721401	0.353329407
-24	53.5	20.19140644	19.83448766	0.35691878
-23.5	53.5	20.27166414	19.90771499	0.363949147
-23	53.5	20.35905712	19.98975223	0.369304888
-22.5	53.5	20.45354514	20.08099013	0.372555011
-22	53.5	20.5476443	20.17186077	0.375783533
-21.5	53.5	20.64824512	20.26973868	0.378506435
-21	53.5	20.75255174	20.36962452	0.382927216
-20.5	53.5	20.85395879	20.46666903	0.387289751
-20	53.5	20.97078763	20.57973732	0.391050309
-19.5	53.5	21.09437348	20.6988095	0.395563979
-19	53.5	21.22648491	20.82612793	0.400356981
-18.5	53.5	21.36782801	20.9624083	0.405419712
-18	53.5	21.5145603	21.10306258	0.411497718
-17.5	53.5	21.66907603	21.2511084	0.417967638
-17	53.5	21.82930363	21.40450145	0.424802173
-16.5	53.5	21.99435218	21.56257798	0.431774198
-16	53.5	22.15486258	21.71548555	0.439377028
-15.5	53.5	22.3241506	21.87720872	0.446941876
-15	53.5	22.49453859	22.03980329	0.4547353
-14.5	53.5	22.66515046	22.20264557	0.46250489
-14	53.5	22.8359038	22.36515333	0.470750472
-13.5	53.5	23.0049257	22.52556784	0.479357861
-13	53.5	23.17232746	22.68414058	0.488186878
-12.5	53.5	23.33159139	22.83440906	0.497182324
-12	53.5	23.49228785	22.98556669	0.506721158
-11.5	53.5	23.64769267	23.13070717	0.516985495
-11	53.5	23.79625352	23.26896237	0.527291143
-10.5	53.5	23.93668394	23.39883952	0.53784442
-10	53.5	24.06687518	23.51779	0.549085181
-9.5	53.5	24.18427621	23.62336219	0.560914024
-9	53.5	24.28533976	23.71271229	0.572627474
-8.5	53.5	24.36609527	23.78198091	0.584114357
-8	53.5	24.41983981	23.82576999	0.594069823
-7.5	53.5	24.43810863	23.83804305	0.600065577
-7	53.5	24.41979336	23.8180039	0.601789461
-6.5	53.5	24.3725114	23.76994338	0.602568024
-6	53.5	24.30392089	23.69978007	0.604140825
-5.5	53.5	24.21910432	23.61186703	0.607237289
-5	53.5	24.12255917	23.51056699	0.611992183
-4.5	53.5	24.0142465	23.39640638	0.617840117
-4	53.5	23.89748342	23.27288208	0.624601337
-3.5	53.5	23.77418988	23.14232687	0.63186301
-3	53.5	23.64625854	23.0068646	0.63939395
-2.5	53.5	23.51556642	22.86844876	0.647117662
-2	53.5	23.38411034	22.72896548	0.655144862
-1.5	53.5	23.25391207	22.590174	0.663738068
-1	53.5	23.12699132	22.45372509	0.673266225
-0.5	53.5	23.00518992	22.32090669	0.68428323
0	53.5	22.88794648	22.19191217	0.696034307
0.5	53.5	22.77203384	22.0638367	0.708197145
1	53.5	22.66435878	21.94370999	0.720648788
1.5	53.5	22.55899814	21.82652004	0.732478099
2	53.5	22.45491084	21.71162231	0.743288523
2.5	53.5	22.35118515	21.59879463	0.752390517
3	53.5	22.24719153	21.48760246	0.759589071
3.5	53.5	22.14230197	21.37844883	0.76385313
4	53.5	22.03502314	21.27246611	0.762557036
4.5	53.5	21.92254491	21.17271712	0.749827785
5	53.5	21.8047702	21.07957109	0.725199106
5.5	53.5	21.68545606	20.99058998	0.694866082
6	53.5	21.56675207	20.90460335	0.662148715
6.5	53.5	21.44928782	20.82107458	0.628213243
7	53.5	21.33355943	20.74012973	0.593429702
7.5	53.5	21.21939157	20.66132532	0.558066245
8	53.5	21.10679146	20.58449423	0.522297233
8.5	53.5	20.99562024	20.50922953	0.48639071
9	53.5	20.88592157	20.4353722	0.450549364
9.5	53.5	20.77766344	20.36244621	0.415217233
10	53.5	20.67090313	20.28999255	0.380910585
10.5	53.5	20.56573441	20.21768548	0.348048928
11	53.5	20.4620173	20.1445163	0.317500999
11.5	53.5	20.3496579	20.03591026	0.313747642
12	53.5	20.23687359	19.9198049	0.317068693
12.5	53.5	20.12477947	19.80176691	0.323012559
13	53.5	20.01335151	19.68172163	0.331629878
13.5	53.5	19.90174922	19.55921347	0.342535746
14	53.5	19.78881913	19.43346719	0.355351938
14.5	53.5	19.67354501	19.30392335	0.369621663
15	53.5	19.55491765	19.17011511	0.384802542
15.5	53.5	19.43256842	19.03237069	0.400197735
16	53.5	19.3088492	18.89409115	0.414758058
16.5	53.5	19.18976524	18.76280309	0.42696215
17	53.5	19.07781462	18.6414167	0.436397914
17.5	53.5	18.96780602	18.52372731	0.444078713
18	53.5	18.85563788	18.4045029	0.451134974
18.5	53.5	18.74042631	18.28229959	0.458126715
19	53.5	18.62241431	18.15714983	0.465264483
19.5	53.5	18.50227061	18.0295789	0.472691709
20	53.5	18.38062713	17.90013538	0.480491745
-30	54	19.53544857	19.2095399	0.325908674
-29.5	54	19.59686248	19.26859266	0.328269818
-29	54	19.68380019	19.35202086	0.331779336
-28.5	54	19.74588733	19.41160486	0.334282475
-28	54	19.8092087	19.47235715	0.336851555
-27.5	54	19.87387044	19.5343821	0.339488338
-27	54	19.9195654	19.5773076	0.342257799
-26.5	54	19.9886882	19.64359464	0.34509356
-26	54	20.05274752	19.70571441	0.34703311
-25.5	54	20.13431358	19.78218811	0.352125464
-25	54	20.21021937	19.86012317	0.350096195
-24.5	54	20.29316276	19.94218508	0.35097768
-24	54	20.3719819	20.01719183	0.354790074
-23.5	54	20.44997797	20.0879719	0.362006072
-23	54	20.53511678	20.16756434	0.367552434
-22.5	54	20.62733607	20.25630846	0.371027604
-22	54	20.71929657	20.34483009	0.374466486
-21.5	54	20.81738142	20.43995686	0.377424561
-21	54	20.91899226	20.53699876	0.381993494
-20.5	54	21.01778754	20.63128822	0.38649932
-20	54	21.13172581	20.74132942	0.390396392
-19.5	54	21.25271156	20.85767241	0.395039157
-19	54	21.38338935	20.98333234	0.400057005
-18.5	54	21.52428899	21.11861505	0.40567394
-18	54	21.6739834	21.26181737	0.412166031
-17.5	54	21.83211042	21.41294254	0.41916788
-17	54	21.99577812	21.56921182	0.426566294
-16.5	54	22.16411305	21.72998942	0.434123624
-16	54	22.32767728	21.88535993	0.442317346
-15.5	54	22.49984988	22.04932018	0.450529694
-15	54	22.6730409	22.21399781	0.459043091
-14.5	54	22.8464842	22.37892432	0.467559884
-14	54	23.01968137	22.54290795	0.476773421
-13.5	54	23.191775	22.70576812	0.486006883
-13	54	23.36221547	22.86641376	0.495801703
-12.5	54	23.53040803	23.02451105	0.505896976
-12	54	23.68850832	23.17196932	0.516538995
-11.5	54	23.84775187	23.31961552	0.528136344
-11	54	23.99925872	23.4597102	0.539548524
-10.5	54	24.14297203	23.59164137	0.551330665
-10	54	24.27599486	23.71236883	0.563626032
-9.5	54	24.39526188	23.81917348	0.5760884
-9	54	24.49659635	23.90881509	0.587781258
-8.5	54	24.5755881	23.97735538	0.598232725
-8	54	24.62723205	24.02084611	0.606385936
-7.5	54	24.64760843	24.03643716	0.611171266
-7	54	24.63672995	24.02360545	0.613124499
-6.5	54	24.59953255	23.98548807	0.614044479
-6	54	24.54097722	23.92627195	0.614705269
-5.5	54	24.46590605	23.84996662	0.615939438
-5	54	24.37882901	23.76040137	0.618427635
-4.5	54	24.28016465	23.65830914	0.621855507
-4	54	24.17305222	23.54683378	0.626218446
-3.5	54	24.05957231	23.42829899	0.631273318
-3	54	23.94150789	23.30462737	0.636880525
-2.5	54	23.82051178	23.17738578	0.643126003
-2	54	23.69850144	23.04867951	0.649821927
-1.5	54	23.57734929	22.92025854	0.657090752
-1	54	23.45786586	22.79250927	0.66535659
-0.5	54	23.34193139	22.66717824	0.674753147
0	54	23.2293608	22.54420447	0.685156339
0.5	54	23.11645391	22.42072977	0.695724135
1	54	23.0114131	22.30469224	0.706720853
1.5	54	22.90844204	22.19097165	0.717470397
2	54	22.80679241	22.07905668	0.72773573
2.5	54	22.70587743	21.9689455	0.736931928
3	54	22.60523455	21.860159	0.745075551
3.5	54	22.50455383	21.75249666	0.752057177
4	54	22.40350177	21.64657978	0.756921984
4.5	54	22.29443402	21.54915215	0.745281872
5	54	22.17589139	21.46187678	0.714014611
5.5	54	22.05743038	21.37674441	0.680685975
6	54	21.93997428	21.2933609	0.64661338
6.5	54	21.82387177	21.21193427	0.611937503
7	54	21.70929413	21.1323	0.57699413
7.5	54	21.59618545	21.05420258	0.541982865
8	54	21.48459943	20.97769306	0.506906362
8.5	54	21.3745786	20.90250349	0.472075106
9	54	21.26606365	20.82814876	0.437914886
9.5	54	21.15909322	20.75428698	0.404806249
10	54	21.05363618	20.68029901	0.373337174
10.5	54	20.94941308	20.60474313	0.34466995
11	54	20.84494533	20.52226966	0.322675668
11.5	54	20.73667613	20.4210091	0.315667031
12	54	20.62689117	20.30887356	0.318017604
12.5	54	20.51775441	20.19333123	0.324423188
13	54	20.4091909	20.07560793	0.333582962
13.5	54	20.30088474	19.95595707	0.344927669
14	54	20.1922953	19.83425247	0.358042829
14.5	54	20.08264776	19.71020329	0.372444467
15	54	19.97112775	19.58355887	0.387568879
15.5	54	19.85669212	19.45400575	0.40268637
16	54	19.73855023	19.32158872	0.416961514
16.5	54	19.61714209	19.18761441	0.429527672
17	54	19.49350838	19.0532893	0.440219082
17.5	54	19.36836844	18.91896439	0.449404052
18	54	19.24180238	18.78398602	0.457816362
18.5	54	19.11392552	18.64795319	0.465972326
19	54	18.98482916	18.51069787	0.474131292
19.5	54	18.85483239	18.37235083	0.482481569
20	54	18.72424832	18.23312019	0.491128126
-30	54.5	19.68674991	19.35980516	0.326944749
-29.5	54.5	19.77441506	19.44456091	0.32985415
-29	54.5	19.8359647	19.50371584	0.332248865
-28.5	54.5	19.8986448	19.56393738	0.334707427
-28	54.5	19.96254833	19.62531652	0.337231815
-27.5	54.5	20.02778098	19.68795686	0.339824115
-27	54.5	20.07412864	19.73158151	0.342547131
-26.5	54.5	20.1438218	19.79854398	0.34527782
-26	54.5	20.21798592	19.86843913	0.349546785
-25.5	54.5	20.29096829	19.9386657	0.35230259
-25	54.5	20.36708575	20.01658823	0.350497522
-24.5	54.5	20.44320621	20.08987077	0.353335438
-24	54.5	20.52320946	20.16634417	0.356865293
-23.5	54.5	20.60262471	20.23889126	0.363733445
-23	54.5	20.68897528	20.31994446	0.369030825
-22.5	54.5	20.78224897	20.41002553	0.372223437
-22	54.5	20.87472556	20.49927209	0.375453467
-21.5	54.5	20.97310352	20.59490581	0.378197718
-21	54.5	21.07639218	20.69445835	0.381933835
-20.5	54.5	21.17415636	20.78778695	0.386369413
-20	54.5	21.28612777	20.89593946	0.390188309
-19.5	54.5	21.40454838	21.00983274	0.394715637
-19	54.5	21.53355952	21.13383562	0.399723899
-18.5	54.5	21.67669184	21.27101056	0.405681281
-18	54.5	21.83067452	21.41797145	0.412703075
-17.5	54.5	21.99323852	21.57300172	0.420236801
-17	54.5	22.16060028	21.73244669	0.428153592
-16.5	54.5	22.33221019	21.8959848	0.436225388
-16	54.5	22.49871531	22.05378922	0.444926091
-15.5	54.5	22.67319526	22.21938338	0.45381188
-15	54.5	22.84902776	22.38605835	0.462969403
-14.5	54.5	23.02511738	22.55296524	0.472152147
-14	54.5	23.20140626	22.71946881	0.481937455
-13.5	54.5	23.37585206	22.88376008	0.492091977
-13	54.5	23.54913785	23.04640993	0.50272792
-12.5	54.5	23.72016848	23.20644011	0.513728373
-12	54.5	23.88138927	23.35606116	0.525328109
